distance	scattering length real	scattering length imag
8.232983840606423e3	-1.5520220142537491e1	-6.606179891122646e-14
8.346662769242866e3	-1.5520220714750051e1	2.7786652192117133e-13
8.346662769242866e3	-1.5520220714750051e1	2.7786652192117133e-13
8.346662769242866e3	-1.5520220714750051e1	2.7786652192117133e-13
8.346662769242866e3	-1.5520220714750051e1	2.7786652192117133e-13
8.346662769242866e3	-1.5520220714750051e1	2.7786652192117133e-13
8.346662769242866e3	-1.5520220714750051e1	2.7786652192117133e-13
8.346662769242866e3	-1.5520220714750051e1	2.7786652192117133e-13
8.346662769242866e3	-1.5520220714750051e1	2.7786652192117133e-13
8.346662769242866e3	-1.5520220714750051e1	2.7786652192117133e-13
8.346662769242866e3	-1.5520220714750051e1	2.7786652192117133e-13
8.346662769242866e3	-1.5520220714750051e1	2.7786652192117133e-13
8.346662769242866e3	-1.5520220714750051e1	2.7786652192117133e-13
8.46034169787931e3	-1.552022125483595e1	4.672759446857759e-13
8.46034169787931e3	-1.552022125483595e1	4.672759446857759e-13
8.46034169787931e3	-1.552022125483595e1	4.672759446857759e-13
8.46034169787931e3	-1.552022125483595e1	4.672759446857759e-13
8.46034169787931e3	-1.552022125483595e1	4.672759446857759e-13
8.46034169787931e3	-1.552022125483595e1	4.672759446857759e-13
8.46034169787931e3	-1.552022125483595e1	4.672759446857759e-13
8.46034169787931e3	-1.552022125483595e1	4.672759446857759e-13
8.46034169787931e3	-1.552022125483595e1	4.672759446857759e-13
8.46034169787931e3	-1.552022125483595e1	4.672759446857759e-13
8.46034169787931e3	-1.552022125483595e1	4.672759446857759e-13
8.574020626515754e3	-1.5520221764951263e1	5.5434873326179043e-14
8.574020626515754e3	-1.5520221764951263e1	5.5434873326179043e-14
8.574020626515754e3	-1.5520221764951263e1	5.5434873326179043e-14
8.574020626515754e3	-1.5520221764951263e1	5.5434873326179043e-14
8.574020626515754e3	-1.5520221764951263e1	5.5434873326179043e-14
8.574020626515754e3	-1.5520221764951263e1	5.5434873326179043e-14
8.574020626515754e3	-1.5520221764951263e1	5.5434873326179043e-14
8.574020626515754e3	-1.5520221764951263e1	5.5434873326179043e-14
8.574020626515754e3	-1.5520221764951263e1	5.5434873326179043e-14
8.574020626515754e3	-1.5520221764951263e1	5.5434873326179043e-14
8.574020626515754e3	-1.5520221764951263e1	5.5434873326179043e-14
8.574020626515754e3	-1.5520221764951263e1	5.5434873326179043e-14
8.687699555152198e3	-1.5520222248607356e1	-6.476006124244904e-13
8.687699555152198e3	-1.5520222248607356e1	-6.476006124244904e-13
8.687699555152198e3	-1.5520222248607356e1	-6.476006124244904e-13
8.687699555152198e3	-1.5520222248607356e1	-6.476006124244904e-13
8.687699555152198e3	-1.5520222248607356e1	-6.476006124244904e-13
8.687699555152198e3	-1.5520222248607356e1	-6.476006124244904e-13
8.687699555152198e3	-1.5520222248607356e1	-6.476006124244904e-13
8.687699555152198e3	-1.5520222248607356e1	-6.476006124244904e-13
8.687699555152198e3	-1.5520222248607356e1	-6.476006124244904e-13
8.687699555152198e3	-1.5520222248607356e1	-6.476006124244904e-13
8.687699555152198e3	-1.5520222248607356e1	-6.476006124244904e-13
8.801378483788641e3	-1.5520222706187953e1	-5.677755050588428e-15
8.801378483788641e3	-1.5520222706187953e1	-5.677755050588428e-15
8.801378483788641e3	-1.5520222706187953e1	-5.677755050588428e-15
8.801378483788641e3	-1.5520222706187953e1	-5.677755050588428e-15
8.801378483788641e3	-1.5520222706187953e1	-5.677755050588428e-15
8.801378483788641e3	-1.5520222706187953e1	-5.677755050588428e-15
8.801378483788641e3	-1.5520222706187953e1	-5.677755050588428e-15
8.801378483788641e3	-1.5520222706187953e1	-5.677755050588428e-15
8.801378483788641e3	-1.5520222706187953e1	-5.677755050588428e-15
8.801378483788641e3	-1.5520222706187953e1	-5.677755050588428e-15
8.801378483788641e3	-1.5520222706187953e1	-5.677755050588428e-15
8.801378483788641e3	-1.5520222706187953e1	-5.677755050588428e-15
8.915057412425085e3	-1.5520223139311293e1	5.136156546358862e-13
8.915057412425085e3	-1.5520223139311293e1	5.136156546358862e-13
8.915057412425085e3	-1.5520223139311293e1	5.136156546358862e-13
8.915057412425085e3	-1.5520223139311293e1	5.136156546358862e-13
8.915057412425085e3	-1.5520223139311293e1	5.136156546358862e-13
8.915057412425085e3	-1.5520223139311293e1	5.136156546358862e-13
8.915057412425085e3	-1.5520223139311293e1	5.136156546358862e-13
8.915057412425085e3	-1.5520223139311293e1	5.136156546358862e-13
8.915057412425085e3	-1.5520223139311293e1	5.136156546358862e-13
8.915057412425085e3	-1.5520223139311293e1	5.136156546358862e-13
8.915057412425085e3	-1.5520223139311293e1	5.136156546358862e-13
9.028736341061529e3	-1.5520223549910607e1	4.057174919742596e-14
9.028736341061529e3	-1.5520223549910607e1	4.057174919742596e-14
9.028736341061529e3	-1.5520223549910607e1	4.057174919742596e-14
9.028736341061529e3	-1.5520223549910607e1	4.057174919742596e-14
9.028736341061529e3	-1.5520223549910607e1	4.057174919742596e-14
9.028736341061529e3	-1.5520223549910607e1	4.057174919742596e-14
9.028736341061529e3	-1.5520223549910607e1	4.057174919742596e-14
9.028736341061529e3	-1.5520223549910607e1	4.057174919742596e-14
9.028736341061529e3	-1.5520223549910607e1	4.057174919742596e-14
9.028736341061529e3	-1.5520223549910607e1	4.057174919742596e-14
9.028736341061529e3	-1.5520223549910607e1	4.057174919742596e-14
9.142415269697973e3	-1.552022393825556e1	-5.1347861135790255e-15
9.142415269697973e3	-1.552022393825556e1	-5.1347861135790255e-15
9.142415269697973e3	-1.552022393825556e1	-5.1347861135790255e-15
9.142415269697973e3	-1.552022393825556e1	-5.1347861135790255e-15
9.142415269697973e3	-1.552022393825556e1	-5.1347861135790255e-15
9.142415269697973e3	-1.552022393825556e1	-5.1347861135790255e-15
9.142415269697973e3	-1.552022393825556e1	-5.1347861135790255e-15
9.142415269697973e3	-1.552022393825556e1	-5.1347861135790255e-15
9.142415269697973e3	-1.552022393825556e1	-5.1347861135790255e-15
9.142415269697973e3	-1.552022393825556e1	-5.1347861135790255e-15
9.142415269697973e3	-1.552022393825556e1	-5.1347861135790255e-15
9.142415269697973e3	-1.552022393825556e1	-5.1347861135790255e-15
9.256094198334416e3	-1.5520224306764586e1	-4.800972974445443e-13
9.256094198334416e3	-1.5520224306764586e1	-4.800972974445443e-13
9.256094198334416e3	-1.5520224306764586e1	-4.800972974445443e-13
9.256094198334416e3	-1.5520224306764586e1	-4.800972974445443e-13
9.256094198334416e3	-1.5520224306764586e1	-4.800972974445443e-13
9.256094198334416e3	-1.5520224306764586e1	-4.800972974445443e-13
9.256094198334416e3	-1.5520224306764586e1	-4.800972974445443e-13
9.256094198334416e3	-1.5520224306764586e1	-4.800972974445443e-13
9.256094198334416e3	-1.5520224306764586e1	-4.800972974445443e-13
9.256094198334416e3	-1.5520224306764586e1	-4.800972974445443e-13
9.256094198334416e3	-1.5520224306764586e1	-4.800972974445443e-13
9.36977312697086e3	-1.552022465718525e1	-7.907761434666581e-13
9.36977312697086e3	-1.552022465718525e1	-7.907761434666581e-13
9.36977312697086e3	-1.552022465718525e1	-7.907761434666581e-13
9.36977312697086e3	-1.552022465718525e1	-7.907761434666581e-13
9.36977312697086e3	-1.552022465718525e1	-7.907761434666581e-13
9.36977312697086e3	-1.552022465718525e1	-7.907761434666581e-13
9.36977312697086e3	-1.552022465718525e1	-7.907761434666581e-13
9.36977312697086e3	-1.552022465718525e1	-7.907761434666581e-13
9.36977312697086e3	-1.552022465718525e1	-7.907761434666581e-13
9.36977312697086e3	-1.552022465718525e1	-7.907761434666581e-13
9.36977312697086e3	-1.552022465718525e1	-7.907761434666581e-13
9.36977312697086e3	-1.552022465718525e1	-7.907761434666581e-13
9.483452055607304e3	-1.5520224989185966e1	2.4908916825976425e-13
9.483452055607304e3	-1.5520224989185966e1	2.4908916825976425e-13
9.483452055607304e3	-1.5520224989185966e1	2.4908916825976425e-13
9.483452055607304e3	-1.5520224989185966e1	2.4908916825976425e-13
9.483452055607304e3	-1.5520224989185966e1	2.4908916825976425e-13
9.483452055607304e3	-1.5520224989185966e1	2.4908916825976425e-13
9.483452055607304e3	-1.5520224989185966e1	2.4908916825976425e-13
9.483452055607304e3	-1.5520224989185966e1	2.4908916825976425e-13
9.483452055607304e3	-1.5520224989185966e1	2.4908916825976425e-13
9.483452055607304e3	-1.5520224989185966e1	2.4908916825976425e-13
9.483452055607304e3	-1.5520224989185966e1	2.4908916825976425e-13
9.597130984243748e3	-1.552022530544914e1	-4.3950646627174365e-13
9.597130984243748e3	-1.552022530544914e1	-4.3950646627174365e-13
9.597130984243748e3	-1.552022530544914e1	-4.3950646627174365e-13
9.597130984243748e3	-1.552022530544914e1	-4.3950646627174365e-13
9.597130984243748e3	-1.552022530544914e1	-4.3950646627174365e-13
9.597130984243748e3	-1.552022530544914e1	-4.3950646627174365e-13
9.597130984243748e3	-1.552022530544914e1	-4.3950646627174365e-13
9.597130984243748e3	-1.552022530544914e1	-4.3950646627174365e-13
9.597130984243748e3	-1.552022530544914e1	-4.3950646627174365e-13
9.597130984243748e3	-1.552022530544914e1	-4.3950646627174365e-13
9.597130984243748e3	-1.552022530544914e1	-4.3950646627174365e-13
9.597130984243748e3	-1.552022530544914e1	-4.3950646627174365e-13
9.710809912880191e3	-1.5520225605501345e1	7.839552046158677e-13
9.710809912880191e3	-1.5520225605501345e1	7.839552046158677e-13
9.710809912880191e3	-1.5520225605501345e1	7.839552046158677e-13
9.710809912880191e3	-1.5520225605501345e1	7.839552046158677e-13
9.710809912880191e3	-1.5520225605501345e1	7.839552046158677e-13
9.710809912880191e3	-1.5520225605501345e1	7.839552046158677e-13
9.710809912880191e3	-1.5520225605501345e1	7.839552046158677e-13
9.710809912880191e3	-1.5520225605501345e1	7.839552046158677e-13
9.710809912880191e3	-1.5520225605501345e1	7.839552046158677e-13
9.710809912880191e3	-1.5520225605501345e1	7.839552046158677e-13
9.710809912880191e3	-1.5520225605501345e1	7.839552046158677e-13
9.824488841516635e3	-1.5520225892645287e1	-7.056254302332589e-13
9.824488841516635e3	-1.5520225892645287e1	-7.056254302332589e-13
9.824488841516635e3	-1.5520225892645287e1	-7.056254302332589e-13
9.824488841516635e3	-1.5520225892645287e1	-7.056254302332589e-13
9.824488841516635e3	-1.5520225892645287e1	-7.056254302332589e-13
9.824488841516635e3	-1.5520225892645287e1	-7.056254302332589e-13
9.824488841516635e3	-1.5520225892645287e1	-7.056254302332589e-13
9.824488841516635e3	-1.5520225892645287e1	-7.056254302332589e-13
9.824488841516635e3	-1.5520225892645287e1	-7.056254302332589e-13
9.824488841516635e3	-1.5520225892645287e1	-7.056254302332589e-13
9.824488841516635e3	-1.5520225892645287e1	-7.056254302332589e-13
9.824488841516635e3	-1.5520225892645287e1	-7.056254302332589e-13
9.938167770153079e3	-1.5520226164925342e1	-4.497725690488715e-13
9.938167770153079e3	-1.5520226164925342e1	-4.497725690488715e-13
9.938167770153079e3	-1.5520226164925342e1	-4.497725690488715e-13
9.938167770153079e3	-1.5520226164925342e1	-4.497725690488715e-13
9.938167770153079e3	-1.5520226164925342e1	-4.497725690488715e-13
9.938167770153079e3	-1.5520226164925342e1	-4.497725690488715e-13
9.938167770153079e3	-1.5520226164925342e1	-4.497725690488715e-13
9.938167770153079e3	-1.5520226164925342e1	-4.497725690488715e-13
9.938167770153079e3	-1.5520226164925342e1	-4.497725690488715e-13
9.938167770153079e3	-1.5520226164925342e1	-4.497725690488715e-13
9.938167770153079e3	-1.5520226164925342e1	-4.497725690488715e-13
1.0051846698789523e4	-1.5520226424745601e1	-2.4009982311096314e-13
1.0051846698789523e4	-1.5520226424745601e1	-2.4009982311096314e-13
1.0051846698789523e4	-1.5520226424745601e1	-2.4009982311096314e-13
1.0051846698789523e4	-1.5520226424745601e1	-2.4009982311096314e-13
1.0051846698789523e4	-1.5520226424745601e1	-2.4009982311096314e-13
1.0051846698789523e4	-1.5520226424745601e1	-2.4009982311096314e-13
1.0051846698789523e4	-1.5520226424745601e1	-2.4009982311096314e-13
