energy	bound difference	node count
-9.981996399279856e1	-1.95900370662069e0	4e0
-9.977995599119824e1	-1.971793758009409e0	4e0
-9.973994798959791e1	-1.9642008211782949e0	4e0
-9.96999399879976e1	-1.9274168574235617e0	4e0
-9.965993198639728e1	-1.9199520975406574e0	4e0
-9.961992398479696e1	-1.9124860924246592e0	4e0
-9.957991598319664e1	-1.9159581459637967e0	4e0
-9.953990798159631e1	-1.889095422699461e0	4e0
-9.949989997999599e1	-1.8817007287886214e0	4e0
-9.945989197839567e1	-1.874304097958202e0	4e0
-9.941988397679535e1	-1.8778588500728626e0	4e0
-9.937987597519503e1	-1.8704861471095575e0	4e0
-9.933986797359472e1	-1.8631112414475133e0	4e0
-9.92998599719944e1	-1.84781861607345e0	4e0
-9.925985197039407e1	-1.8405122759553116e0	4e0
-9.921984396879375e1	-1.8332032242150162e0	4e0
-9.917983596719343e1	-1.8001939319183067e0	4e0
-9.913982796559311e1	-1.792992942202346e0	4e0
-9.90998199639928e1	-1.8222420474485814e0	4e0
-9.905981196239247e1	-1.8149494646797186e0	4e0
-9.901980396079216e1	-1.800321412991944e0	4e0
-9.897979595919183e1	-1.793093190352319e0	4e0
-9.89397879575915e1	-1.7858613800894054e0	4e0
-9.889977995599119e1	-1.7540382188400505e0	4e0
-9.885977195439088e1	-1.7469079207163931e0	4e0
-9.881976395279055e1	-1.739773362037787e0	4e0
-9.877975595119024e1	-1.726288076492098e0	4e0
-9.873974794958991e1	-1.7192115555615881e0	4e0
-9.869973994798958e1	-1.7121303404980575e0	4e0
-9.865973194638927e1	-1.7395908262271629e0	4e0
-9.861972394478896e1	-1.708888876452414e0	4e0
-9.857971594318863e1	-1.7018218626282737e0	4e0
-9.853970794158832e1	-1.71178847486647e0	4e0
-9.849969993998799e1	-1.681832052228918e0	4e0
-9.845969193838768e1	-1.6748145496257796e0	4e0
-9.841968393678735e1	-1.6677915824913354e0	4e0
-9.837967593518702e1	-1.6716769581762687e0	4e0
-9.833966793358671e1	-1.6646719414532256e0	4e0
-9.82996599319864e1	-1.6576612443981165e0	4e0
-9.825965193038607e1	-1.6452229205364106e0	4e0
-9.821964392878576e1	-1.6382638035417398e0	4e0
-9.817963592718543e1	-1.6312986155566758e0	4e0
-9.81396279255851e1	-1.6243272230131829e0	4e0
-9.809961992398479e1	-1.5965454809073731e0	4e0
-9.805961192238448e1	-1.589655193766813e0	4e0
-9.801960392078415e1	-1.5984508992697757e0	4e0
-9.797959591918384e1	-1.57131581767944e0	4e0
-9.793958791758352e1	-1.5683013831014263e0	4e0
-9.789957991598318e1	-1.5925305568847217e0	4e0
-9.785957191438287e1	-1.5654687297646148e0	4e0
-9.781956391278256e1	-1.5740011306865784e0	4e0
-9.777955591118223e1	-1.5671138650636856e0	4e0
-9.773954790958192e1	-1.5406730683341394e0	4e0
-9.76995399079816e1	-1.5338600597896777e0	4e0
-9.765953190638128e1	-1.527039443290555e0	4e0
-9.761952390478095e1	-1.5310993965486228e0	4e0
-9.757951590318062e1	-1.5094837058775572e0	4e0
-9.753950790158031e1	-1.5026976287951541e0	4e0
-9.749949989998e1	-1.4959034792063974e0	4e0
-9.745949189837967e1	-1.5000118379609988e0	4e0
-9.741948389677935e1	-1.4932315284727646e0	4e0
-9.737947589517903e1	-1.4864429575942038e0	4e0
-9.73394678935787e1	-1.4760931284606205e0	4e0
-9.729945989197839e1	-1.4675538334205196e0	4e0
-9.725945189037807e1	-1.4607999225296815e0	4e0
-9.721944388877775e1	-1.4649338494704212e0	4e0
-9.717943588717743e1	-1.4581929448407764e0	4e0
-9.713942788557712e1	-1.4514432552399983e0	4e0
-9.70994198839768e1	-1.427559981062863e0	4e0
-9.705941188237647e1	-1.4347666373552237e0	4e0
-9.701940388077615e1	-1.4280455903505493e0	4e0
-9.697939587917583e1	-1.4046807466133497e0	4e0
-9.693938787757551e1	-1.398019534218747e0	4e0
-9.68993798759752e1	-1.4187724450333015e0	4e0
-9.685937187437487e1	-1.3955467506257624e0	4e0
-9.681936387277455e1	-1.4024670397488348e0	4e0
-9.677935587117423e1	-1.395775081033103e0	4e0
-9.67393478695739e1	-1.3730461208129958e0	4e0
-9.669933986797359e1	-1.3664108196555127e0	4e0
-9.665933186637328e1	-1.3597655345653745e0	4e0
-9.661932386477295e1	-1.3639782752271556e0	4e0
-9.657931586317264e1	-1.3474915173810464e0	4e0
-9.65393078615723e1	-1.3408629862632717e0	4e0
-9.649929985997198e1	-1.3450877275374045e0	4e0
-9.645929185837167e1	-1.3384696372463627e0	4e0
-9.641928385677134e1	-1.3318411325916166e0	4e0
-9.637927585517103e1	-1.338252218277668e0	4e0
-9.633926785357072e1	-1.3165711540298328e0	4e0
-9.629925985197039e1	-1.3099626811137655e0	4e0
-9.625925185037006e1	-1.3033433893317725e0	4e0
-9.621924384876975e1	-1.307600550061723e0	4e0
-9.617923584716942e1	-1.3009910090900054e0	4e0
-9.613922784556911e1	-1.2943704770968059e0	4e0
-9.60992198439688e1	-1.286023406191335e0	4e0
-9.605921184236847e1	-1.2794317623665536e0	4e0
-9.601920384076814e1	-1.272828856453869e0	4e0
-9.597919583916783e1	-1.2524535591439236e0	4e0
-9.59391878375675e1	-1.245896645217501e0	4e0
-9.589917983596719e1	-1.2638970349201974e0	4e0
-9.585917183436688e1	-1.2315747840752953e0	4e0
-9.581916383276655e1	-1.2492430676845048e0	4e0
-9.577915583116624e1	-1.2426534425246099e0	4e0
-9.573914782956591e1	-1.222788843873365e0	4e0
-9.569913982796558e1	-1.216242710499317e0	4e0
-9.565913182636527e1	-1.2096845306824207e0	4e0
-9.561912382476496e1	-1.2021789522079684e0	4e0
-9.557911582316463e1	-1.1956453940817515e0	4e0
-9.553910782156431e1	-1.1999415408843288e0	4e0
-9.549909981996399e1	-1.193415642825542e0	4e0
-9.545909181836366e1	-1.1868774026330289e0	4e0
-9.541908381676335e1	-1.168109090135608e0	4e0
-9.537907581516302e1	-1.1730578621613812e0	4e0
-9.53390678135627e1	-1.1665303561746128e0	4e0
-9.52990598119624e1	-1.1708307440428511e0	4e0
-9.525905181036207e1	-1.1643103569515882e0	4e0
-9.521904380876175e1	-1.1577772115983018e0	4e0
-9.517903580716143e1	-1.139455224993946e0	4e0
-9.51390278055611e1	-1.1441886416769644e0	4e0
-9.509901980396079e1	-1.1433194566100495e0	4e0
-9.505901180236047e1	-1.1252135621909758e0	4e0
-9.501900380076015e1	-1.1187175290029412e0	4e0
-9.497899579915983e1	-1.1233180549493602e0	4e0
-9.49389877975595e1	-1.1055538105601923e0	4e0
-9.489897979595918e1	-1.0990644319148888e0	4e0
-9.485897179435887e1	-1.1145749730932946e0	4e0
-9.481896379275855e1	-1.0968876746957075e0	4e0
-9.477895579115822e1	-1.0903906372451722e0	4e0
-9.473894778955791e1	-1.0947851189767133e0	4e0
-9.46989397879576e1	-1.0774265890898547e0	4e0
-9.465893178635727e1	-1.0709345662829461e0	4e0
-9.461892378475694e1	-1.0644286162002001e0	4e0
-9.457891578315662e1	-1.0687548153302322e0	4e0
-9.45389077815563e1	-1.062254243790792e0	4e0
-9.449889977995599e1	-1.0664482321762885e0	4e0
-9.445889177835566e1	-1.0494785734054572e0	4e0
-9.441888377675535e1	-1.0429814212874937e0	4e0
-9.437887577515502e1	-1.0265128834761326e0	4e0
-9.43388677735547e1	-1.0407953652722526e0	4e0
-9.429885977195438e1	-1.034288786629722e0	4e0
-9.425885177035407e1	-1.0281807948481454e0	4e0
-9.421884376875374e1	-1.0216906623047017e0	4e0
-9.417883576715343e1	-1.0151859484180985e0	4e0
-9.413882776555312e1	-9.990730873709962e-1	4e0
-9.409881976395278e1	-9.925950282829636e-1	4e0
-9.405881176235246e1	-1.0064753871510517e0	4e0
-9.401880376075215e1	-9.804061733109444e-1	4e0
-9.397879575915182e1	-9.940444110616098e-1	4e0
-9.393878775755151e1	-9.875297447310483e-1	4e0
-9.38987797559512e1	-9.717578850944845e-1	4e0
-9.385877175435087e1	-9.627908399114828e-1	4e0
-9.381876375275054e1	-9.762687329301868e-1	4e0
-9.377875575115023e1	-9.606074851983957e-1	4e0
-9.37387477495499e1	-9.49188211264346e-1	4e0
-9.369873974794959e1	-9.534864216081219e-1	4e0
-9.365873174634928e1	-9.469958695628286e-1	4e0
-9.361872374474895e1	-9.404897935387303e-1	4e0
-9.357871574314862e1	-9.350547865083765e-1	4e0
-9.35387077415483e1	-9.285613788947233e-1	4e0
-9.349869973994798e1	-9.220522176599327e-1	4e0
-9.345869173834767e1	-9.263460040935814e-1	4e0
-9.341868373674734e1	-9.198397943222703e-1	4e0
-9.337867573514703e1	-9.13317657267602e-1	4e0
-9.333866773354671e1	-9.080320812166107e-1	4e0
-9.329865973194639e1	-9.015216145438095e-1	4e0
-9.325865173034606e1	-8.869697356981235e-1	4e0
-9.321864372874575e1	-8.99283836102131e-1	4e0
-9.317863572714542e1	-8.927597436792112e-1	4e0
-9.31386277255451e1	-8.782512515935196e-1	4e0
-9.30986197239448e1	-8.810766372636643e-1	4e0
-9.305861172234447e1	-8.745469085192511e-1	4e0
-9.301860372074414e1	-8.602754003463269e-1	4e0
-9.297859571914383e1	-8.537636237503763e-1	4e0
-9.29385877175435e1	-8.580185480073659e-1	4e0
-9.289857971594319e1	-8.515085909723553e-1	4e0
-9.285857171434287e1	-8.43839398974197e-1	4e0
-9.281856371274255e1	-8.390062399752702e-1	4e0
-9.277855571114222e1	-8.324894405666364e-1	4e0
-9.27385477095419e1	-8.259556597569517e-1	4e0
-9.269853970794158e1	-8.302046656510038e-1	4e0
-9.265853170634125e1	-8.236722847266539e-1	4e0
-9.261852370474095e1	-8.171227418399611e-1	4e0
-9.257851570314062e1	-8.124136590130657e-1	4e0
-9.25385077015403e1	-8.081000858463846e-1	4e0
-9.249849969993998e1	-7.946619397499014e-1	4e0
-9.245849169833966e1	-8.057796497502584e-1	4e0
-9.241848369673933e1	-7.99220120031194e-1	4e0
-9.237847569513903e1	-7.945817563674662e-1	4e0
-9.23384676935387e1	-7.880295521740667e-1	4e0
-9.229845969193838e1	-7.814597006783938e-1	4e0
-9.225845169033808e1	-7.682580662122749e-1	4e0
-9.221844368873774e1	-7.791047274933872e-1	4e0
-9.217843568713741e1	-7.659017801375185e-1	4e0
-9.213842768553711e1	-7.679936009051488e-1	4e0
-9.209841968393678e1	-7.614130210456714e-1	4e0
-9.205841168233646e1	-7.484082229845649e-1	4e0
-9.201840368073616e1	-7.418391125460656e-1	4e0
-9.197839567913583e1	-7.460132282062205e-1	4e0
-9.19383876775355e1	-7.394441047900296e-1	4e0
-9.189837967593519e1	-7.413907566798579e-1	4e0
-9.185837167433486e1	-7.285747474322664e-1	4e0
-9.181836367273453e1	-7.219923297504824e-1	4e0
-9.177835567113424e1	-7.153914435049997e-1	4e0
-9.173834766953391e1	-7.195566726060302e-1	4e0
-9.169833966793358e1	-7.129553743557105e-1	4e0
-9.165833166633327e1	-7.087493096553241e-1	4e0
-9.161832366473294e1	-7.021522060560162e-1	4e0
-9.157831566313261e1	-6.955363602163194e-1	4e0
-9.153830766153231e1	-6.832380950827401e-1	4e0
-9.149829965993199e1	-6.930577310518655e-1	4e0
-9.145829165833166e1	-6.864221841130652e-1	4e0
-9.141828365673135e1	-6.82310572875742e-1	4e0
-9.137827565513102e1	-6.756783900445148e-1	4e0
-9.133826765353069e1	-6.635437334091983e-1	4e0
-9.12982596519304e1	-6.569183632138516e-1	4e0
-9.125825165033007e1	-6.665031406408181e-1	4e0
-9.121824364872974e1	-6.543852304950014e-1	4e0
-9.117823564712943e1	-6.558095256945607e-1	4e0
-9.11382276455291e1	-6.438313255985251e-1	4e0
-9.109821964392877e1	-6.371871784381563e-1	4e0
-9.105821164232844e1	-6.305234343068621e-1	4e0
-9.101820364072815e1	-6.346067367419767e-1	4e0
-9.097819563912782e1	-6.279412036149769e-1	4e0
-9.093818763752749e1	-6.240931538016421e-1	4e0
-9.089817963592719e1	-6.17428879326612e-1	4e0
-9.085817163432685e1	-6.107447219443447e-1	4e0
-9.081816363272652e1	-6.147996321901453e-1	4e0
-9.077815563112622e1	-6.081133390677922e-1	4e0
-9.07381476295259e1	-5.965678678661079e-1	4e0
-9.069813962792557e1	-5.976358368276748e-1	4e0
-9.065813162632527e1	-5.909299206174484e-1	4e0
-9.061812362472494e1	-5.795318476461975e-1	4e0
-9.057811562312462e1	-5.882479007589684e-1	4e0
-9.05381076215243e1	-5.768352093694242e-1	4e0
-9.049809961992398e1	-5.701289744401179e-1	4e0
-9.045809161832365e1	-5.710714929215065e-1	4e0
-9.041808361672335e1	-5.598009976328523e-1	4e0
-9.037807561512302e1	-5.683373477775586e-1	4e0
-9.03380676135227e1	-5.532767985778884e-1	4e0
-9.029805961192238e1	-5.46547015669707e-1	4e0
-9.025805161032206e1	-5.54982967866861e-1	4e0
-9.021804360872173e1	-5.437681621127697e-1	4e0
-9.017803560712143e1	-5.370142407516376e-1	4e0
-9.01380276055211e1	-5.409616857370417e-1	4e0
-9.009801960392078e1	-5.267142669742158e-1	4e0
-9.005801160232046e1	-5.199373718905482e-1	4e0
-9.001800360072014e1	-5.238796908510439e-1	4e0
-8.997799559911981e1	-5.170991130100985e-1	4e0
-8.993798759751951e1	-5.062357936650782e-1	4e0
-8.989797959591918e1	-5.142328826923095e-1	4e0
-8.985797159431885e1	-5.000079615459163e-1	4e0
-8.981796359271854e1	-5.020758633257353e-1	4e0
-8.977795559111821e1	-4.952675438618997e-1	4e0
-8.973794758951789e1	-4.845381358439775e-1	4e0
-8.969793958791759e1	-4.9234402700065827e-1	4e0
-8.965793158631726e1	-4.8550981714614494e-1	4e0
-8.961792358471693e1	-4.747787001305248e-1	4e0
-8.957791558311663e1	-4.7521773679154217e-1	4e0
-8.953790758151631e1	-4.645851718199139e-1	4e0
-8.949789957991597e1	-4.577439016649041e-1	4e0
-8.945789157831567e1	-4.653704457752051e-1	4e0
-8.941788357671534e1	-4.54734326542852e-1	4e0
-8.937787557511501e1	-4.4786609283838685e-1	4e0
-8.933786757351471e1	-4.4453939049958396e-1	4e0
-8.929785957191439e1	-4.3766631127197814e-1	4e0
-8.925785157031406e1	-4.414725263341142e-1	4e0
-8.921784356871375e1	-4.345942821247174e-1	4e0
-8.917783556711342e1	-4.2769354067017973e-1	4e0
-8.913782756551309e1	-4.314932221566772e-1	4e0
-8.90978195639128e1	-4.1748739132619067e-1	4e0
-8.905781156231247e1	-4.212631868304371e-1	4e0
-8.901780356071214e1	-4.143513916858974e-1	4e0
-8.897779555911181e1	-4.0388742339053585e-1	4e0
-8.89377875575115e1	-4.0765654889290426e-1	4e0
-8.889777955591117e1	-4.0071597367020595e-1	4e0
-8.885777155431084e1	-3.904782826808468e-1	4e0
-8.881776355271055e1	-3.9751505209295607e-1	4e0
-8.877775555111022e1	-3.872510494538934e-1	4e0
-8.873774754950989e1	-3.872638005845648e-1	4e0
-8.869773954790958e1	-3.802874083504051e-1	4e0
-8.865773154630925e1	-3.7011883063259604e-1	4e0
-8.861772354470892e1	-3.6313420601671786e-1	4e0
-8.857771554310862e1	-3.668237117332698e-1	4e0
-8.85377075415083e1	-3.598325642288745e-1	4e0
-8.849769953990797e1	-3.566314855384694e-1	4e0
-8.845769153830766e1	-3.5391906546930046e-1	4e0
-8.841768353670733e1	-3.5379945058236395e-1	4e0
-8.8377675535107e1	-3.437043877756225e-1	4e0
-8.83376675335067e1	-3.366740482511807e-1	4e0
-8.829765953190638e1	-3.3690017140749284e-1	4e0
-8.825765153030605e1	-3.298619478024989e-1	4e0
-8.821764352870575e1	-3.1995861422575267e-1	4e0
-8.817763552710542e1	-3.2642674818238504e-1	4e0
-8.81376275255051e1	-3.193571372357506e-1	4e0
-8.809761952390478e1	-3.094359673211861e-1	4e0
-8.805761152230446e1	-3.0909462329197124e-1	4e0
-8.801760352070413e1	-2.9923904516806216e-1	4e0
-8.797759551910383e1	-3.055868165879115e-1	4e0
-8.79375875175035e1	-2.95699315731902e-1	4e0
-8.789757951590317e1	-2.886004846619375e-1	4e0
-8.785757151430286e1	-2.949292472733319e-1	4e0
-8.781756351270253e1	-2.7836559796577853e-1	4e0
-8.777755551110221e1	-2.8459669487926753e-1	4e0
-8.773754750950191e1	-2.7475042603597283e-1	4e0
-8.769753950790158e1	-2.6760796652970803e-1	4e0
-8.765753150630125e1	-2.7110385491020905e-1	4e0
-8.761752350470094e1	-2.63952970207743e-1	4e0
-8.757751550310061e1	-2.634489311978097e-1	4e0
-8.753750750150029e1	-2.536385417460722e-1	4e0
-8.749749949989999e1	-2.4645094478767524e-1	4e0
-8.745749149829966e1	-2.4991448128565857e-1	4e0
-8.741748349669933e1	-2.4271804336577793e-1	4e0
-8.737747549509902e1	-2.3956473808674358e-1	4e0
-8.733746749349869e1	-2.3235611396601857e-1	4e0
-8.729745949189837e1	-2.2512183843944297e-1	4e0
-8.725745149029807e1	-2.285528177672015e-1	4e0
-8.721744348869774e1	-2.21309277440034e-1	4e0
-8.717743548709741e1	-2.1163117115766075e-1	4e0
-8.713742748549711e1	-2.1089550648444075e-1	4e0
-8.709741948389679e1	-2.0126491962924767e-1	4e0
-8.705741148229644e1	-2.0701117011819017e-1	4e0
-8.701740348069612e1	-1.973425519954426e-1	4e0
-8.697739547909582e1	-1.9005900511313797e-1	4e0
-8.693738747749549e1	-1.8274913994400135e-1	4e0
-8.689737947589516e1	-1.796330410729066e-1	4e0
-8.685737147429487e1	-1.8528174376372528e-1	4e0
-8.681736347269454e1	-1.7562655408580752e-1	4e0
-8.677735547109421e1	-1.6829205263721408e-1	4e0
-8.67373474694939e1	-1.715868996682688e-1	4e0
-8.669733946789357e1	-1.642419258242959e-1	4e0
-8.665733146629324e1	-1.6106952534577165e-1	4e0
-8.661732346469294e1	-1.5370940011661408e-1	4e0
-8.657731546309262e1	-1.44170670461322e-1	4e0
-8.653730746149229e1	-1.4958330251510085e-1	4e0
-8.649729945989198e1	-1.421852827726568e-1	4e0
-8.645729145829165e1	-1.3261092621535084e-1	4e0
-8.641728345669132e1	-1.3158296915455425e-1	4e0
-8.637727545509102e1	-1.2204172124942476e-1	4e0
-8.63372674534907e1	-1.2736846382663336e-1	4e0
-8.629725945189037e1	-1.177839619380642e-1	4e0
-8.625725145029006e1	-1.1033681904223078e-1	4e0
-8.621724344868973e1	-1.1349184765442276e-1	4e0
-8.61772354470894e1	-1.1241531616343513e-1	4e0
-8.61372274454891e1	-1.049340489746149e-1	4e0
-8.609721944388878e1	-9.534012484676613e-2	4e0
-8.605721144228845e1	-8.783581203874498e-2	4e0
-8.601720344068814e1	-9.095575231501961e-2	4e0
-8.597719543908781e1	-8.981058670011403e-2	4e0
-8.593718743748748e1	-8.019742695593729e-2	4e0
-8.589717943588718e1	-7.26625624724729e-2	4e0
-8.585717143428685e1	-7.573129563225713e-2	4e0
-8.581716343268653e1	-6.818379477987244e-2	4e0
-8.577715543108623e1	-5.8615303914104674e-2	4e0
-8.57371474294859e1	-6.208317698903193e-2	4e0
-8.569713942788556e1	-5.248366338927621e-2	4e0
-8.565713142628526e1	-5.119498696825256e-2	4e0
-8.561712342468493e1	-4.3585095431088676e-2	4e0
-8.55771154230846e1	-3.713920288671575e-2	4e0
-8.553710742148431e1	-3.580675288339965e-2	4e0
-8.549709941988398e1	-2.6210155386369668e-2	4e0
-8.545709141828365e1	-3.1149548764805718e-2	4e0
-8.541708341668334e1	-2.1502928686323756e-2	4e0
-8.537707541508301e1	-1.3835360275438063e-2	4e0
-8.533706741348269e1	-1.3622257650074063e-2	4e0
-8.529705941188239e1	-5.937067180182807e-3	4e0
-8.525705141028206e1	-8.834589963130081e-3	4e0
-8.521704340868173e1	5.134722712379027e-3	4e0
-8.517703540708142e1	2.2672646321687355e-3	4e0
-8.513702740548109e1	9.988577356406002e-3	4e0
-8.509701940388076e1	1.0277384824508497e-2	4e0
-8.505701140228044e1	1.8017198388173086e-2	4e0
-8.501700340068014e1	2.5786994745814792e-2	4e0
-8.497699539907981e1	2.2953590816458657e-2	4e0
-8.493698739747948e1	3.0738380100012355e-2	4e0
-8.489697939587917e1	3.10725417928371e-2	4e0
-8.485697139427884e1	3.887649662103126e-2	4e0
-8.481696339267852e1	4.862377093477415e-2	4e0
-8.477695539107822e1	4.391172215647849e-2	4e0
-8.473694738947789e1	5.99498558901119e-2	4e0
-8.469693938787756e1	5.529166014119501e-2	4e0
-8.465693138627725e1	6.197454624241969e-2	4e0
-8.461692338467692e1	6.357007052435336e-2	4e0
-8.45769153830766e1	7.340590849292256e-2	4e0
-8.45369073814763e1	8.130290272160483e-2	4e0
-8.449689937987597e1	7.863970395894457e-2	4e0
-8.445689137827564e1	8.65531523102245e-2	4e0
-8.441688337667534e1	8.704662004400755e-2	4e0
-8.437687537507502e1	9.498130688875472e-2	4e0
-8.433686737347467e1	1.0486718454264286e-1	4e0
-8.429685937187438e1	1.0659338930707606e-1	4e0
-8.425685137027405e1	1.1458602958862849e-1	4e0
-8.421684336867372e1	1.0884824761341476e-1	4e0
-8.417683536707342e1	1.2314111488142807e-1	4e0
-8.41368273654731e1	1.2057380433175338e-1	4e0
-8.409681936387277e1	1.2860613786932965e-1	4e0
-8.405681136227246e1	1.378308275203747e-1	4e0
-8.401680336067213e1	1.364772737583992e-1	4e0
-8.39767953590718e1	1.4652984991097445e-1	4e0
-8.39367873574715e1	1.4203140649012222e-1	4e0
-8.389677935587117e1	1.5214834483564119e-1	4e0
-8.385677135427085e1	1.53956424099487e-1	4e0
-8.381676335267053e1	1.609550646838727e-1	4e0
-8.377675535107021e1	1.6908984794699375e-1	4e0
-8.373674734946988e1	1.7296294313031718e-1	4e0
-8.369673934786958e1	1.811275777761735e-1	4e0
-8.365673134626925e1	1.7873963787061528e-1	4e0
-8.361672334466893e1	1.8692345106314506e-1	4e0
-8.357671534306861e1	1.8771914580660184e-1	4e0
-8.353670734146829e1	1.9592802747725366e-1	4e0
-8.349669933986796e1	1.9359238330118364e-1	4e0
-8.345669133826766e1	2.0182091255567386e-1	4e0
-8.341668333666733e1	2.0585683785531864e-1	4e0
-8.3376675335067e1	2.1094001024356385e-1	4e0
-8.33366673334667e1	2.2135278189751412e-1	4e0
-8.329665933186637e1	2.233031187068103e-1	4e0
-8.325665133026604e1	2.337530253762416e-1	4e0
-8.321664332866574e1	2.2936226849767735e-1	4e0
-8.317663532706541e1	2.3988534299224687e-1	4e0
-8.313662732546508e1	2.3866722052508302e-1	4e0
-8.309661932386479e1	2.4924777118109898e-1	4e0
-8.305661132226446e1	2.576279722945939e-1	4e0
-8.301660332066413e1	2.554827277288764e-1	4e0
-8.297659531906379e1	2.6388440657871975e-1	4e0
-8.293658731746349e1	2.6816962208303846e-1	4e0
-8.289657931586316e1	2.7339899748310853e-1	4e0
-8.285657131426284e1	2.841331055742607e-1	4e0
-8.281656331266254e1	2.8619654515110965e-1	4e0
-8.277655531106221e1	2.8414323943392655e-1	4e0
-8.273654730946188e1	2.926311779041177e-1	4e0
-8.269653930786157e1	2.938332186081403e-1	4e0
-8.265653130626124e1	3.023507672319688e-1	4e0
-8.261652330466092e1	3.1328546607066166e-1	4e0
-8.257651530306062e1	3.0889314512841054e-1	4e0
-8.253650730146029e1	3.199098258691031e-1	4e0
-8.249649929985996e1	3.220020750544272e-1	4e0
-8.245649129825965e1	3.298329758258872e-1	4e0
-8.241648329665932e1	3.384569447310482e-1	4e0
-8.2376475295059e1	3.4308698713247276e-1	4e0
-8.23364672934587e1	3.3866547234558375e-1	4e0
-8.229645929185837e1	3.499020378983119e-1	4e0
-8.225645129025804e1	3.585898206393017e-1	4e0
-8.221644328865773e1	3.600501844366351e-1	4e0
-8.21764352870574e1	3.687705855861031e-1	4e0
-8.213642728545707e1	3.669799963123549e-1	4e0
-8.209641928385678e1	3.757254517918567e-1	4e0
-8.205641128225645e1	3.8057944991500364e-1	4e0
-8.201640328065612e1	3.8605049770868216e-1	4e0
-8.197639527905582e1	3.975928850730813e-1	4e0
-8.193638727745548e1	3.99784117367052e-1	4e0
-8.189637927585515e1	3.980936015675031e-1	4e0
-8.185637127425485e1	4.0694089777859366e-1	4e0
-8.181636327265453e1	4.1865783540748397e-1	4e0
-8.17763552710542e1	4.175086996848883e-1	4e0
-8.17363472694539e1	4.293160563306985e-1	4e0
-8.169633926785357e1	4.2478659888631976e-1	4e0
-8.165633126625325e1	4.383754776819276e-1	4e0
-8.161632326465293e1	4.3381292681510797e-1	4e0
-8.15763152630526e1	4.458122916155974e-1	4e0
-8.153630726145228e1	4.510979341093056e-1	4e0
-8.149629925985198e1	4.601095134839256e-1	4e0
-8.145629125825165e1	4.6886960533079275e-1	4e0
-8.141628325665133e1	4.711099043072766e-1	4e0
-8.137627525505101e1	4.6968828866550805e-1	4e0
-8.133626725345069e1	4.7876639956566375e-1	4e0
-8.129625925185036e1	4.911347124803735e-1	4e0
-8.125625125025006e1	4.8647844132241364e-1	4e0
-8.121624324864973e1	5.024077186946062e-1	4e0
-8.11762352470494e1	4.9772028762479004e-1	4e0
-8.113622724544909e1	5.103028030056899e-1	4e0
-8.109621924384876e1	5.125459843717903e-1	4e0
-8.105621124224844e1	5.252421481327681e-1	4e0
-8.101620324064811e1	5.169775951349733e-1	4e0
-8.097619523904781e1	5.368066705120818e-1	4e0
-8.093618723744748e1	5.320165056232533e-1	4e0
-8.089617923584716e1	5.449395506602295e-1	4e0
-8.085617123424684e1	5.400952273704746e-1	4e0
-8.081616323264652e1	5.531318942822016e-1	4e0
-8.077615523104619e1	5.555852152073669e-1	4e0
-8.073614722944589e1	5.649601054578309e-1	4e0
-8.069613922784556e1	5.782263303550431e-1	4e0
-8.065613122624524e1	5.804889316041538e-1	4e0
-8.061612322464494e1	5.794676912978095e-1	4e0
-8.057611522304461e1	5.889306316408808e-1	4e0
-8.053610722144427e1	5.915684194139593e-1	4e0
-8.049609921984397e1	6.01076415692095e-1	4e0
-8.045609121824364e1	6.001243789336695e-1	4e0
-8.041608321664332e1	6.096661769551845e-1	4e0
-8.037607521504302e1	6.234514613319306e-1	4e0
-8.033606721344269e1	6.220086340217276e-1	4e0
-8.029605921184236e1	6.359331045144268e-1	4e0
-8.025605121024205e1	6.307495779953822e-1	4e0
-8.021604320864172e1	6.448033396363553e-1	4e0
-8.01760352070414e1	6.515192851026039e-1	4e0
-8.01360272054411e1	6.612452167114216e-1	4e0
-8.009601920384077e1	6.643041166951649e-1	4e0
-8.005601120224044e1	6.740796775947294e-1	4e0
-8.001600320064013e1	6.73415625115344e-1	4e0
-7.99759951990398e1	6.832281434269241e-1	4e0
-7.993598719743947e1	6.825949909324673e-1	4e0
-7.989597919583917e1	6.924448519845385e-1	4e0
-7.985597119423885e1	6.95691339358603e-1	4e0
-7.981596319263852e1	7.055927416767397e-1	4e0
-7.977595519103821e1	7.205557871886175e-1	4e0
-7.973594718943788e1	7.278929681244142e-1	4e0
-7.969593918783755e1	7.222635532005754e-1	4e0
-7.965593118623725e1	7.404607484808847e-1	4e0
-7.961592318463693e1	7.347591261100608e-1	4e0
-7.95759151830366e1	7.501751035810438e-1	4e0
-7.95359071814363e1	7.602857953576367e-1	4e0
-7.949589917983596e1	7.639570539717955e-1	4e0
-7.945589117823563e1	7.581022075426609e-1	4e0
-7.941588317663533e1	7.73850204601849e-1	4e0
-7.9375875175035e1	7.840587618126941e-1	4e0
-7.933586717343468e1	7.919399688744178e-1	4e0
-7.929585917183438e1	7.917711972565791e-1	4e0
-7.925585117023405e1	7.979540501374415e-1	4e0
-7.921584316863373e1	8.060280381607892e-1	4e0
-7.917583516703341e1	8.163646438507269e-1	4e0
-7.913582716543308e1	8.162814675538157e-1	4e0
-7.909581916383276e1	8.266617514282488e-1	4e0
-7.905581116223243e1	8.433760961033162e-1	4e0
-7.901580316063213e1	8.412394766832665e-1	4e0
