energy	bound difference	node count
-9.098196392785572e-1	-3.431474716193805e-3	1.7e1
-9.058116232464931e-1	-4.129067347101693e-3	1.7e1
-9.01803607214429e-1	-3.912771413295145e-3	1.7e1
-8.977955911823647e-1	-6.337773008982556e-3	1.7e1
-8.937875751503006e-1	-6.694584675828393e-3	1.7e1
-8.897795591182365e-1	-7.094866230419834e-3	1.7e1
-8.857715430861725e-1	-7.547248916947972e-3	1.7e1
-8.817635270541083e-1	-1.0034451513452392e-2	1.7e1
-8.777555110220442e-1	-1.8988732812709574e-2	1.7e1
-8.737474949899801e-1	-5.7018880699462926e-2	1.8e1
-8.69739478957916e-1	-1.2113312522004982e-1	1.8e1
-8.657314629258517e-1	2.0526343596600494e-2	1.8e1
-8.617234468937875e-1	3.247063611700096e-2	1.8e1
-8.577154308617235e-1	1.211496786319051e-2	1.8e1
-8.537074148296594e-1	6.646861241190995e-3	1.8e1
-8.496993987975953e-1	7.617602232233636e-3	1.8e1
-8.456913827655312e-1	4.97145994121255e-3	1.8e1
-8.416833667334671e-1	4.710760650791512e-3	1.8e1
-8.376753507014028e-1	3.501811740003108e-3	1.8e1
-8.336673346693387e-1	3.772484178315374e-3	1.8e1
-8.296593186372746e-1	2.9361622697020202e-3	1.8e1
-8.256513026052105e-1	2.8307332165218605e-3	1.8e1
-8.216432865731463e-1	2.22059406181118e-3	1.8e1
-8.176352705410823e-1	2.5412857292345147e-3	1.8e1
-8.136272545090182e-1	2.10686525448728e-3	1.8e1
-8.09619238476954e-1	1.7891306406470856e-3	1.8e1
-8.056112224448898e-1	1.8630337434286477e-3	1.8e1
-8.016032064128257e-1	1.5963518554909784e-3	1.8e1
-7.975951903807615e-1	1.569207283572724e-3	1.8e1
-7.935871743486975e-1	1.3730215126236095e-3	1.8e1
-7.895791583166334e-1	1.3388145696767583e-3	1.8e1
-7.855711422845693e-1	1.2493199934594708e-3	1.8e1
-7.815631262525051e-1	1.2311180868246794e-3	1.8e1
-7.775551102204409e-1	1.0713688377569442e-3	1.8e1
-7.735470941883767e-1	1.057082500544111e-3	1.8e1
-7.695390781563126e-1	9.519442215872191e-4	1.8e1
-7.655310621242486e-1	9.398691876242176e-4	1.8e1
-7.615230460921845e-1	8.886857870307021e-4	1.8e1
-7.575150300601203e-1	8.674992854023e-4	1.8e1
-7.535070140280562e-1	8.474758321536772e-4	1.8e1
-7.494989979959922e-1	8.36587688794789e-4	1.8e1
-7.454909819639278e-1	7.137585731047015e-4	1.8e1
-7.414829659318638e-1	7.050735138658807e-4	1.8e1
-7.374749498997997e-1	6.710876075571538e-4	1.8e1
-7.334669338677355e-1	6.170102853132336e-4	1.8e1
-7.294589178356714e-1	6.093812283068223e-4	1.8e1
-7.254509018036074e-1	6.016794822927241e-4	1.8e1
-7.214428857715433e-1	5.837269383188344e-4	1.8e1
-7.174348697394791e-1	5.760412002272853e-4	1.8e1
-7.134268537074149e-1	5.215250262684436e-4	1.8e1
-7.094188376753507e-1	5.145355656077967e-4	1.8e1
-7.054108216432866e-1	5.074527667187635e-4	1.8e1
-7.014028056112226e-1	5.002740680786447e-4	1.8e1
-6.973947895791585e-1	4.5543291539254396e-4	1.8e1
-6.933867735470943e-1	4.487551456794773e-4	1.8e1
-6.893787575150302e-1	3.98544257793285e-4	1.8e1
-6.85370741482966e-1	3.9241393735371015e-4	1.8e1
-6.813627254509018e-1	4.0804751256703843e-4	1.8e1
-6.773547094188377e-1	3.7397332295027264e-4	1.8e1
-6.733466933867737e-1	3.7300340735033294e-4	1.8e1
-6.693386773547095e-1	3.426922940708507e-4	1.8e1
-6.653306613226454e-1	3.365645326097407e-4	1.8e1
-6.613226452905813e-1	3.184369033673061e-4	1.8e1
-6.573146292585172e-1	3.016167732221533e-4	1.8e1
-6.533066132264529e-1	3.1200679181268777e-4	1.8e1
-6.492985971943889e-1	2.8759039382368905e-4	1.8e1
-6.452905811623247e-1	2.8153510080383665e-4	1.8e1
-6.412825651302606e-1	2.8095286097947327e-4	1.8e1
-6.372745490981965e-1	2.6258286104243877e-4	1.8e1
-6.332665330661325e-1	2.4880841106362963e-4	1.8e1
-6.292585170340683e-1	2.5561631261151666e-4	1.8e1
-6.25250501002004e-1	2.3581814833120414e-4	1.8e1
-6.2124248496994e-1	2.247142676471204e-4	1.8e1
-6.172344689378758e-1	2.2089664787014078e-4	1.8e1
-6.132264529058117e-1	2.0912565313310449e-4	1.8e1
-6.092184368737477e-1	2.0792568458791327e-4	1.8e1
-6.052104208416835e-1	1.9199427241813e-4	1.8e1
-6.012024048096194e-1	1.9535738255019932e-4	1.8e1
-5.971943887775553e-1	1.9384504751584217e-4	1.8e1
-5.93186372745491e-1	1.8290774286197045e-4	1.8e1
-5.891783567134269e-1	1.6877760332135007e-4	1.8e1
-5.851703406813628e-1	1.6312435251904489e-4	1.8e1
-5.811623246492987e-1	1.6332296808668415e-4	1.8e1
-5.771543086172346e-1	1.5756949554102077e-4	1.8e1
-5.731462925851705e-1	1.4822641417298757e-4	1.8e1
-5.691382765531063e-1	1.4619830492908263e-4	1.8e1
-5.651302605210421e-1	1.4405553641104078e-4	1.8e1
-5.61122244488978e-1	1.3593792298230328e-4	1.8e1
-5.571142284569139e-1	1.336619235392821e-4	1.8e1
-5.531062124248498e-1	1.2499004554009628e-4	1.8e1
-5.490981963927857e-1	1.225430274342302e-4	1.8e1
-5.450901803607215e-1	1.1677226802429201e-4	1.8e1
-5.410821643286575e-1	1.141791456748088e-4	1.8e1
-5.370741482965934e-1	1.0731414535886866e-4	1.8e1
-5.33066132264529e-1	1.0524561213054218e-4	1.8e1
-5.29058116232465e-1	1.0239683631783904e-4	1.8e1
-5.250501002004009e-1	9.708139010034785e-5	1.8e1
-5.210420841683367e-1	9.408524392881163e-5	1.8e1
-5.170340681362726e-1	8.781183980093276e-5	1.8e1
-5.130260521042086e-1	8.402339956344038e-5	1.8e1
-5.090180360721445e-1	8.084882512366152e-5	1.8e1
-5.050100200400802e-1	7.70890446323094e-5	1.8e1
-5.010020040080161e-1	7.539048783097552e-5	1.8e1
-4.9699398797595196e-1	7.198104614217152e-5	1.8e1
-4.929859719438879e-1	6.75058923211164e-5	1.8e1
-4.8897795591182375e-1	6.428500870930567e-5	1.8e1
-4.8496993987975967e-1	6.433277014325676e-5	1.8e1
-4.8096192384769554e-1	5.8713362383964747e-5	1.8e1
-4.7695390781563146e-1	5.584383126445789e-5	1.8e1
-4.7294589178356716e-1	5.378424004633298e-5	1.8e1
-4.689378757515031e-1	5.004885092252889e-5	1.8e1
-4.6492985971943895e-1	4.635197251434262e-5	1.8e1
-4.609218436873749e-1	4.268872063371387e-5	1.8e1
-4.5691382765531074e-1	4.04775890381247e-5	1.8e1
-4.5290581162324667e-1	3.96183635669208e-5	1.8e1
-4.4889779559118254e-1	3.5861414024719715e-5	1.8e1
-4.4488977955911824e-1	3.4808319610102716e-5	1.8e1
-4.4088176352705416e-1	3.0334026812586688e-5	1.8e1
-4.3687374749499003e-1	2.909143909247053e-5	1.8e1
-4.3286573146292595e-1	2.4755573478234223e-5	1.8e1
-4.288577154308618e-1	2.3351038028178937e-5	1.8e1
-4.2484969939879774e-1	2.1842817176021063e-5	1.8e1
-4.208416833667336e-1	1.7938288740132142e-5	1.8e1
-4.1683366733466953e-1	1.6034968016182155e-5	1.8e1
-4.1282565130260523e-1	1.4266072756828255e-5	1.8e1
-4.0881763527054116e-1	1.2390250681005944e-5	1.8e1
-4.04809619238477e-1	8.85912980128105e-6	1.8e1
-4.0080160320641295e-1	6.824797552689013e-6	1.8e1
-3.967935871743488e-1	5.036124778632109e-6	1.8e1
-3.9278557114228474e-1	2.8268051066697035e-6	1.8e1
-3.887775551102206e-1	1.6307426859753509e-6	1.8e1
-3.847695390781563e-1	-6.898524055355925e-8	1.8e1
-3.8076152304609223e-1	-2.5285081680097015e-6	1.8e1
-3.767535070140281e-1	-3.910018208231211e-6	1.8e1
-3.72745490981964e-1	-6.164820152581773e-6	1.8e1
-3.6873747494989995e-1	-8.874383880841577e-6	1.8e1
-3.647294589178358e-1	-1.0426583539586267e-5	1.8e1
-3.6072144288577174e-1	-1.20391591601396e-5	1.8e1
-3.567134268537076e-1	-1.443791975631655e-5	1.8e1
-3.527054108216433e-1	-1.61497112547038e-5	1.8e1
-3.4869739478957923e-1	-1.822106548555629e-5	1.8e1
-3.446893787575151e-1	-2.0098292705890426e-5	1.8e1
-3.40681362725451e-1	-2.2035856571505896e-5	1.8e1
-3.366733466933869e-1	-2.403417787526278e-5	1.8e1
-3.326653306613228e-1	-2.546114128375616e-5	1.8e1
-3.286573146292587e-1	-2.6179113685440552e-5	1.8e1
-3.2464929859719444e-1	-2.8358926826785114e-5	1.8e1
-3.2064128256513047e-1	-3.0601544252916546e-5	1.8e1
-3.166332665330662e-1	-3.2343621897663905e-5	1.8e1
-3.1262525050100226e-1	-3.4455506959911606e-5	1.8e1
-3.08617234468938e-1	-3.475328207707151e-5	1.8e1
-3.046092184368737e-1	-3.747360560964682e-5	1.8e1
-3.006012024048098e-1	-3.9030699121504135e-5	1.8e1
